pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
855,F,I,48565,48753,1,48565,,FDI,180,0,48745,2
856,E,J,23521,23799,1,23611,,EIJ,180,90,23701,2
857,B,A,39681,39816.278,1,39681,,BA,127.27799999999999,0,39808.278,1.4142
858,B,J,24874,25152,1,24874,,BHIJ,270,0,25144,3
859,F,H,52336,52614,1,52336,,FDBH,270,0,52606,3
860,I,E,40762,40950,1,40852,,IE,90,90,40852,1
861,D,F,42942,43040,1,42942,,DF,90,0,43032,1
862,E,H,46574,46762,1,46574,,ECH,180,0,46754,2
863,G,A,65184,65499.278,1,65184,,GECA,307.278,0,65491.278,3.4142
864,D,B,49843,49941,1,49843,,DB,90,0,49933,1
865,G,A,63780,64095.278,1,63780,,GECA,307.278,0,64087.278,3.4142
866,J,H,46233,46421,1,46233,,JIH,180,0,46413,2
867,G,J,82477,82575,1,82477,,GJ,90,0,82567,1
868,F,B,78833,79021,1,78833,,FDB,180,0,79013,2
869,E,D,41598,41876,1,41688,,EID,180,90,41778,2
870,A,J,61857,62135,1,61857,,AHIJ,270,0,62127,3
871,J,F,43945,44043,1,43945,,JF,90,0,44035,1
872,D,H,82199,82387,1,82199,,DBH,180,0,82379,2
873,B,C,43470,43658,1,43470,,BHC,180,0,43650,2
874,E,C,30422,30610,1,30512,,EC,90,90,30512,1
875,A,J,38430,38708,1,38430,,AHIJ,270,0,38700,3
876,D,F,35753,35851,1,35753,,DF,90,0,35843,1
877,F,I,75446,75634,1,75446,,FDI,180,0,75626,2
878,I,A,70117,70305,1,70117,,IHA,180,0,70297,2
879,I,H,36887,36985,1,36887,,IH,90,0,36977,1
880,I,B,22409,22600,1,22409,,IHB,180,0,22589,2
881,B,G,44605,44973,1,44605,,BHCEG,360,0,44965,4
882,I,B,71907,72095,1,71907,,IHB,180,0,72087,2
883,A,G,29162,29477.278,1,29162,,ACEG,307.278,0,29469.278,3.4142
884,D,F,51087,51185,1,51087,,DF,90,0,51177,1
885,D,I,62153,62341,1,62243,,DI,90,90,62243,1
886,H,C,48698,48796,1,48698,,HC,90,0,48788,1
887,D,H,68126,68404,1,68216,,DBH,180,90,68306,2
888,F,E,68907,69185,1,68907,,FDIE,270,0,69177,3
889,J,F,59481,59579,1,59481,,JF,90,0,59571,1
890,A,B,58874,59009.278,1,58874,,AB,127.27799999999999,0,59001.278,1.4142
891,H,G,29505,29873,1,29595,,HCEG,270,90,29775,3
892,A,I,24512,24700,1,24512,,AHI,180,0,24692,2
893,A,E,58383,58608.278,1,58383,,ACE,217.278,0,58600.278,2.4142
894,E,F,28088,28456,1,28178,,EIDF,270,90,28358,3
895,B,H,23012,23110,1,23012,,BH,90,0,23102,1
896,I,G,70899,71087,1,70899,,IJG,180,0,71079,2
